game_id,team_id,period,seconds_remaining,score_differential,home_team,possession_team,team_fouls,opponent_fouls,win_label,home_score,away_score
42300304,1610612754,1,2880.0,0,1,0,0,0,0,0,0
42300304,1610612738,1,2880.0,0,0,0,0,0,1,0,0
42300304,1610612754,1,2880.0,0,1,1,0,0,0,0,0
42300304,1610612738,1,2880.0,0,0,0,0,0,1,0,0
42300304,1610612754,1,2859.0,0,1,0,0,0,0,0,0
42300304,1610612738,1,2859.0,0,0,1,0,0,1,0,0
42300304,1610612754,1,2856.0,0,1,1,0,0,0,0,0
42300304,1610612738,1,2856.0,0,0,0,0,0,1,0,0
42300304,1610612754,1,2837.0,2,1,1,0,0,0,2,0
42300304,1610612738,1,2837.0,-2,0,0,0,0,1,2,0
42300304,1610612754,1,2826.0,2,1,1,1,0,0,2,0
42300304,1610612738,1,2826.0,-2,0,0,0,1,1,2,0
42300304,1610612754,1,2815.0,-1,1,0,1,0,0,2,3
42300304,1610612738,1,2815.0,1,0,1,0,1,1,2,3
42300304,1610612754,1,2799.0,1,1,1,1,0,0,4,3
42300304,1610612738,1,2799.0,-1,0,0,0,1,1,4,3
42300304,1610612754,1,2781.0,-1,1,0,1,0,0,4,5
42300304,1610612738,1,2781.0,1,0,1,0,1,1,4,5
42300304,1610612754,1,2775.0,-1,1,1,1,0,0,4,5
42300304,1610612738,1,2775.0,1,0,0,0,1,1,4,5
42300304,1610612754,1,2771.0,-1,1,1,1,0,0,4,5
42300304,1610612738,1,2771.0,1,0,0,0,1,1,4,5
42300304,1610612754,1,2770.0,-1,1,1,1,0,0,4,5
42300304,1610612738,1,2770.0,1,0,0,0,1,1,4,5
42300304,1610612754,1,2768.0,-1,1,0,1,0,0,4,5
42300304,1610612738,1,2768.0,1,0,1,0,1,1,4,5
42300304,1610612754,1,2764.0,-1,1,0,1,0,0,4,5
42300304,1610612738,1,2764.0,1,0,1,0,1,1,4,5
42300304,1610612754,1,2763.0,-1,1,1,1,0,0,4,5
42300304,1610612738,1,2763.0,1,0,0,0,1,1,4,5
42300304,1610612754,1,2742.0,-1,1,1,1,0,0,4,5
42300304,1610612738,1,2742.0,1,0,0,0,1,1,4,5
42300304,1610612754,1,2740.0,-1,1,0,1,0,0,4,5
42300304,1610612738,1,2740.0,1,0,1,0,1,1,4,5
42300304,1610612754,1,2721.0,-1,1,0,1,0,0,4,5
42300304,1610612738,1,2721.0,1,0,1,0,1,1,4,5
42300304,1610612754,1,2717.0,-1,1,1,1,0,0,4,5
42300304,1610612738,1,2717.0,1,0,0,0,1,1,4,5
42300304,1610612754,1,2707.0,-1,1,1,1,0,0,4,5
42300304,1610612738,1,2707.0,1,0,0,0,1,1,4,5
42300304,1610612754,1,2704.0,-1,1,0,1,0,0,4,5
42300304,1610612738,1,2704.0,1,0,1,0,1,1,4,5
42300304,1610612754,1,2697.0,-1,1,0,1,0,0,4,5
42300304,1610612738,1,2697.0,1,0,1,0,1,1,4,5
42300304,1610612754,1,2695.0,-1,1,0,1,0,0,4,5
42300304,1610612738,1,2695.0,1,0,0,0,1,1,4,5
42300304,1610612754,1,2691.0,-4,1,0,1,0,0,4,8
42300304,1610612738,1,2691.0,4,0,1,0,1,1,4,8
42300304,1610612754,1,2673.0,-2,1,1,1,0,0,6,8
42300304,1610612738,1,2673.0,2,0,0,0,1,1,6,8
42300304,1610612754,1,2656.0,-5,1,0,1,0,0,6,11
42300304,1610612738,1,2656.0,5,0,1,0,1,1,6,11
42300304,1610612754,1,2648.0,-5,1,0,1,1,0,6,11
42300304,1610612738,1,2648.0,5,0,1,1,1,1,6,11
42300304,1610612754,1,2642.0,-5,1,1,1,1,0,6,11
42300304,1610612738,1,2642.0,5,0,0,1,1,1,6,11
42300304,1610612754,1,2639.0,-5,1,0,1,1,0,6,11
42300304,1610612738,1,2639.0,5,0,1,1,1,1,6,11
42300304,1610612754,1,2636.0,-8,1,0,1,1,0,6,14
42300304,1610612738,1,2636.0,8,0,1,1,1,1,6,14
42300304,1610612754,1,2625.0,-6,1,1,1,1,0,8,14
42300304,1610612738,1,2625.0,6,0,0,1,1,1,8,14
42300304,1610612754,1,2611.0,-6,1,0,1,1,0,8,14
42300304,1610612738,1,2611.0,6,0,1,1,1,1,8,14
42300304,1610612754,1,2610.0,-6,1,1,1,1,0,8,14
42300304,1610612738,1,2610.0,6,0,0,1,1,1,8,14
42300304,1610612754,1,2603.0,-6,1,1,1,1,0,8,14
42300304,1610612738,1,2603.0,6,0,0,1,1,1,8,14
42300304,1610612754,1,2599.0,-6,1,0,1,1,0,8,14
42300304,1610612738,1,2599.0,6,0,1,1,1,1,8,14
42300304,1610612754,1,2592.0,-6,1,0,1,1,0,8,14
42300304,1610612738,1,2592.0,6,0,1,1,1,1,8,14
42300304,1610612754,1,2591.0,-6,1,1,1,1,0,8,14
42300304,1610612738,1,2591.0,6,0,0,1,1,1,8,14
42300304,1610612754,1,2583.0,-6,1,1,1,1,0,8,14
42300304,1610612738,1,2583.0,6,0,0,1,1,1,8,14
42300304,1610612754,1,2583.0,-6,1,0,1,1,0,8,14
42300304,1610612738,1,2583.0,6,0,1,1,1,1,8,14
42300304,1610612754,1,2582.0,-6,1,0,1,1,0,8,14
42300304,1610612738,1,2582.0,6,0,0,1,1,1,8,14
42300304,1610612754,1,2582.0,-6,1,0,1,1,0,8,14
42300304,1610612738,1,2582.0,6,0,0,1,1,1,8,14
42300304,1610612754,1,2582.0,-6,1,1,1,1,0,8,14
42300304,1610612738,1,2582.0,6,0,0,1,1,1,8,14
42300304,1610612754,1,2582.0,-6,1,1,1,1,0,8,14
42300304,1610612738,1,2582.0,6,0,0,1,1,1,8,14
42300304,1610612754,1,2582.0,-6,1,1,1,1,0,8,14
42300304,1610612738,1,2582.0,6,0,0,1,1,1,8,14
42300304,1610612754,1,2574.0,-4,1,1,1,1,0,10,14
42300304,1610612738,1,2574.0,4,0,0,1,1,1,10,14
42300304,1610612754,1,2567.0,-6,1,0,1,1,0,10,16
42300304,1610612738,1,2567.0,6,0,1,1,1,1,10,16
42300304,1610612754,1,2555.0,-3,1,1,1,1,0,13,16
42300304,1610612738,1,2555.0,3,0,0,1,1,1,13,16
42300304,1610612754,1,2532.0,-5,1,0,1,1,0,13,18
42300304,1610612738,1,2532.0,5,0,1,1,1,1,13,18
42300304,1610612754,1,2518.0,-3,1,1,1,1,0,15,18
42300304,1610612738,1,2518.0,3,0,0,1,1,1,15,18
42300304,1610612754,1,2508.0,-3,1,1,2,1,0,15,18
42300304,1610612738,1,2508.0,3,0,0,1,2,1,15,18
42300304,1610612754,1,2508.0,-3,1,1,2,1,0,15,18
42300304,1610612738,1,2508.0,3,0,0,1,2,1,15,18
42300304,1610612754,1,2508.0,-3,1,0,2,1,0,15,18
42300304,1610612738,1,2508.0,3,0,1,1,2,1,15,18
42300304,1610612754,1,2508.0,-3,1,0,2,1,0,15,18
42300304,1610612738,1,2508.0,3,0,1,1,2,1,15,18
42300304,1610612754,1,2504.0,-5,1,0,2,1,0,15,20
42300304,1610612738,1,2504.0,5,0,1,1,2,1,15,20
42300304,1610612754,1,2490.0,-5,1,1,2,1,0,15,20
42300304,1610612738,1,2490.0,5,0,0,1,2,1,15,20
42300304,1610612754,1,2487.0,-5,1,0,2,1,0,15,20
42300304,1610612738,1,2487.0,5,0,1,1,2,1,15,20
42300304,1610612754,1,2484.0,-5,1,0,2,1,0,15,20
42300304,1610612738,1,2484.0,5,0,1,1,2,1,15,20
42300304,1610612754,1,2481.0,-5,1,1,2,1,0,15,20
42300304,1610612738,1,2481.0,5,0,0,1,2,1,15,20
42300304,1610612754,1,2474.0,-5,1,1,2,1,0,15,20
42300304,1610612738,1,2474.0,5,0,0,1,2,1,15,20
42300304,1610612754,1,2470.0,-5,1,0,2,1,0,15,20
42300304,1610612738,1,2470.0,5,0,1,1,2,1,15,20
42300304,1610612754,1,2460.0,-5,1,0,2,1,0,15,20
42300304,1610612738,1,2460.0,5,0,1,1,2,1,15,20
42300304,1610612754,1,2457.0,-5,1,1,2,1,0,15,20
42300304,1610612738,1,2457.0,5,0,0,1,2,1,15,20
42300304,1610612754,1,2452.0,-3,1,1,2,1,0,17,20
42300304,1610612738,1,2452.0,3,0,0,1,2,1,17,20
42300304,1610612754,1,2426.0,-3,1,0,2,1,0,17,20
42300304,1610612738,1,2426.0,3,0,1,1,2,1,17,20
42300304,1610612754,1,2426.0,-3,1,1,2,1,0,17,20
42300304,1610612738,1,2426.0,3,0,0,1,2,1,17,20
42300304,1610612754,1,2425.0,-3,1,0,2,1,0,17,20
42300304,1610612738,1,2425.0,3,0,1,1,2,1,17,20
42300304,1610612754,1,2425.0,-3,1,0,2,1,0,17,20
42300304,1610612738,1,2425.0,3,0,0,1,2,1,17,20
42300304,1610612754,1,2405.0,-3,1,1,2,1,0,17,20
42300304,1610612738,1,2405.0,3,0,0,1,2,1,17,20
42300304,1610612754,1,2402.0,-3,1,0,2,1,0,17,20
42300304,1610612738,1,2402.0,3,0,1,1,2,1,17,20
42300304,1610612754,1,2394.0,-6,1,0,2,1,0,17,23
42300304,1610612738,1,2394.0,6,0,1,1,2,1,17,23
42300304,1610612754,1,2374.0,-6,1,1,2,1,0,17,23
42300304,1610612738,1,2374.0,6,0,0,1,2,1,17,23
42300304,1610612754,1,2373.0,-6,1,1,2,1,0,17,23
42300304,1610612738,1,2373.0,6,0,0,1,2,1,17,23
42300304,1610612754,1,2373.0,-6,1,1,2,1,0,17,23
42300304,1610612738,1,2373.0,6,0,0,1,2,1,17,23
42300304,1610612754,1,2372.0,-6,1,1,2,1,0,17,23
42300304,1610612738,1,2372.0,6,0,0,1,2,1,17,23
42300304,1610612754,1,2371.0,-6,1,1,2,1,0,17,23
42300304,1610612738,1,2371.0,6,0,0,1,2,1,17,23
42300304,1610612754,1,2369.0,-6,1,1,2,1,0,17,23
42300304,1610612738,1,2369.0,6,0,0,1,2,1,17,23
42300304,1610612754,1,2365.0,-6,1,1,2,1,0,17,23
42300304,1610612738,1,2365.0,6,0,0,1,2,1,17,23
42300304,1610612754,1,2361.0,-6,1,1,2,1,0,17,23
42300304,1610612738,1,2361.0,6,0,0,1,2,1,17,23
42300304,1610612754,1,2361.0,-6,1,1,2,1,0,17,23
42300304,1610612738,1,2361.0,6,0,0,1,2,1,17,23
42300304,1610612754,1,2352.0,-6,1,0,2,1,0,17,23
42300304,1610612738,1,2352.0,6,0,1,1,2,1,17,23
42300304,1610612754,1,2352.0,-6,1,1,2,1,0,17,23
42300304,1610612738,1,2352.0,6,0,0,1,2,1,17,23
42300304,1610612754,1,2351.0,-6,1,1,2,1,0,17,23
42300304,1610612738,1,2351.0,6,0,0,1,2,1,17,23
42300304,1610612754,1,2344.0,-3,1,1,2,1,0,20,23
42300304,1610612738,1,2344.0,3,0,0,1,2,1,20,23
42300304,1610612754,1,2342.0,-3,1,0,2,1,0,20,23
42300304,1610612738,1,2342.0,3,0,0,1,2,1,20,23
42300304,1610612754,1,2342.0,-3,1,1,2,1,0,20,23
42300304,1610612738,1,2342.0,3,0,0,1,2,1,20,23
42300304,1610612754,1,2342.0,-3,1,0,2,1,0,20,23
42300304,1610612738,1,2342.0,3,0,1,1,2,1,20,23
42300304,1610612754,1,2342.0,-3,1,0,2,1,0,20,23
42300304,1610612738,1,2342.0,3,0,1,1,2,1,20,23
42300304,1610612754,1,2325.0,-5,1,0,2,1,0,20,25
42300304,1610612738,1,2325.0,5,0,1,1,2,1,20,25
42300304,1610612754,1,2301.0,-2,1,1,2,1,0,23,25
42300304,1610612738,1,2301.0,2,0,0,1,2,1,23,25
42300304,1610612754,1,2275.0,-4,1,0,2,1,0,23,27
42300304,1610612738,1,2275.0,4,0,1,1,2,1,23,27
42300304,1610612754,1,2259.0,-4,1,1,2,1,0,23,27
42300304,1610612738,1,2259.0,4,0,0,1,2,1,23,27
42300304,1610612754,1,2256.0,-4,1,0,2,1,0,23,27
42300304,1610612738,1,2256.0,4,0,0,1,2,1,23,27
42300304,1610612754,1,2256.0,-4,1,1,2,1,0,23,27
42300304,1610612738,1,2256.0,4,0,0,1,2,1,23,27
42300304,1610612754,1,2256.0,-4,1,0,2,1,0,23,27
42300304,1610612738,1,2256.0,4,0,1,1,2,1,23,27
42300304,1610612754,1,2240.0,-4,1,0,2,1,0,23,27
42300304,1610612738,1,2240.0,4,0,1,1,2,1,23,27
42300304,1610612754,1,2236.0,-4,1,1,2,1,0,23,27
42300304,1610612738,1,2236.0,4,0,0,1,2,1,23,27
42300304,1610612754,1,2228.0,-4,1,1,2,1,0,23,27
42300304,1610612738,1,2228.0,4,0,0,1,2,1,23,27
42300304,1610612754,1,2225.0,-4,1,1,2,1,0,23,27
42300304,1610612738,1,2225.0,4,0,0,1,2,1,23,27
42300304,1610612754,1,2217.6,-2,1,1,2,1,0,25,27
42300304,1610612738,1,2217.6,2,0,0,1,2,1,25,27
42300304,1610612754,1,2203.3,-2,1,0,2,1,0,25,27
42300304,1610612738,1,2203.3,2,0,1,1,2,1,25,27
42300304,1610612754,1,2200.0,-2,1,1,2,1,0,25,27
42300304,1610612738,1,2200.0,2,0,0,1,2,1,25,27
42300304,1610612754,1,2189.6,-2,1,1,2,1,0,25,27
42300304,1610612738,1,2189.6,2,0,0,1,2,1,25,27
42300304,1610612754,1,2187.2,-2,1,0,2,1,0,25,27
42300304,1610612738,1,2187.2,2,0,0,1,2,1,25,27
42300304,1610612754,1,2164.9,-2,1,1,3,1,0,25,27
42300304,1610612738,1,2164.9,2,0,0,1,3,1,25,27
42300304,1610612754,1,2164.9,-3,1,0,3,1,0,25,28
42300304,1610612738,1,2164.9,3,0,1,1,3,1,25,28
42300304,1610612754,1,2164.9,-3,1,1,3,1,0,25,28
42300304,1610612738,1,2164.9,3,0,0,1,3,1,25,28
42300304,1610612754,1,2164.9,-3,1,0,3,1,0,25,28
42300304,1610612738,1,2164.9,3,0,1,1,3,1,25,28
42300304,1610612754,1,2164.9,-4,1,0,3,1,0,25,29
42300304,1610612738,1,2164.9,4,0,1,1,3,1,25,29
42300304,1610612754,1,2162.6,-4,1,0,3,2,0,25,29
42300304,1610612738,1,2162.6,4,0,1,2,3,1,25,29
42300304,1610612754,1,2162.6,-4,1,1,3,2,0,25,29
42300304,1610612738,1,2162.6,4,0,0,2,3,1,25,29
42300304,1610612754,1,2160.0,-2,1,1,3,2,0,27,29
42300304,1610612738,1,2160.0,2,0,0,2,3,1,27,29
42300304,1610612754,1,2160.0,-2,1,0,3,2,0,27,29
42300304,1610612738,1,2160.0,2,0,0,2,3,1,27,29
42300304,1610612754,1,2160.0,-2,1,0,3,2,0,27,29
42300304,1610612738,1,2160.0,2,0,0,2,3,1,27,29
42300304,1610612754,2,2160.0,-2,1,0,3,2,0,27,29
42300304,1610612738,2,2160.0,2,0,0,2,3,1,27,29
42300304,1610612754,2,2138.0,0,1,1,3,2,0,29,29
42300304,1610612738,2,2138.0,0,0,0,2,3,1,29,29
42300304,1610612754,2,2119.0,-3,1,0,3,2,0,29,32
42300304,1610612738,2,2119.0,3,0,1,2,3,1,29,32
42300304,1610612754,2,2097.0,-3,1,0,3,3,0,29,32
42300304,1610612738,2,2097.0,3,0,1,3,3,1,29,32
42300304,1610612754,2,2097.0,-2,1,1,3,3,0,30,32
42300304,1610612738,2,2097.0,2,0,0,3,3,1,30,32
42300304,1610612754,2,2097.0,-2,1,1,3,3,0,30,32
42300304,1610612738,2,2097.0,2,0,0,3,3,1,30,32
42300304,1610612754,2,2095.0,-2,1,0,3,3,0,30,32
42300304,1610612738,2,2095.0,2,0,1,3,3,1,30,32
42300304,1610612754,2,2089.0,-2,1,0,3,3,0,30,32
42300304,1610612738,2,2089.0,2,0,1,3,3,1,30,32
42300304,1610612754,2,2085.0,-2,1,0,3,3,0,30,32
42300304,1610612738,2,2085.0,2,0,1,3,3,1,30,32
42300304,1610612754,2,2085.0,-2,1,0,3,3,0,30,32
42300304,1610612738,2,2085.0,2,0,1,3,3,1,30,32
42300304,1610612754,2,2085.0,-2,1,1,3,3,0,30,32
42300304,1610612738,2,2085.0,2,0,0,3,3,1,30,32
42300304,1610612754,2,2080.0,-2,1,1,3,3,0,30,32
42300304,1610612738,2,2080.0,2,0,0,3,3,1,30,32
42300304,1610612754,2,2080.0,-2,1,0,3,3,0,30,32
42300304,1610612738,2,2080.0,2,0,1,3,3,1,30,32
42300304,1610612754,2,2071.0,-2,1,1,4,3,0,30,32
42300304,1610612738,2,2071.0,2,0,0,3,4,1,30,32
42300304,1610612754,2,2071.0,-2,1,0,4,3,0,30,32
42300304,1610612738,2,2071.0,2,0,1,3,4,1,30,32
42300304,1610612754,2,2071.0,-2,1,0,4,3,0,30,32
42300304,1610612738,2,2071.0,2,0,0,3,4,1,30,32
42300304,1610612754,2,2071.0,-2,1,1,4,3,0,30,32
42300304,1610612738,2,2071.0,2,0,0,3,4,1,30,32
42300304,1610612754,2,2071.0,-2,1,0,4,3,0,30,32
42300304,1610612738,2,2071.0,2,0,1,3,4,1,30,32
42300304,1610612754,2,2070.0,-2,1,1,4,3,0,30,32
42300304,1610612738,2,2070.0,2,0,0,3,4,1,30,32
42300304,1610612754,2,2059.0,1,1,1,4,3,0,33,32
42300304,1610612738,2,2059.0,-1,0,0,3,4,1,33,32
42300304,1610612754,2,2049.0,-2,1,0,4,3,0,33,35
42300304,1610612738,2,2049.0,2,0,1,3,4,1,33,35
42300304,1610612754,2,2036.0,-2,1,1,4,3,0,33,35
42300304,1610612738,2,2036.0,2,0,0,3,4,1,33,35
42300304,1610612754,2,2036.0,-2,1,0,4,3,0,33,35
42300304,1610612738,2,2036.0,2,0,1,3,4,1,33,35
42300304,1610612754,2,2032.0,-2,1,0,4,3,0,33,35
42300304,1610612738,2,2032.0,2,0,1,3,4,1,33,35
42300304,1610612754,2,2029.0,-2,1,1,4,3,0,33,35
42300304,1610612738,2,2029.0,2,0,0,3,4,1,33,35
42300304,1610612754,2,2019.0,1,1,1,4,3,0,36,35
42300304,1610612738,2,2019.0,-1,0,0,3,4,1,36,35
42300304,1610612754,2,2018.0,1,1,0,4,3,0,36,35
42300304,1610612738,2,2018.0,-1,0,0,3,4,1,36,35
42300304,1610612754,2,2018.0,1,1,1,4,3,0,36,35
42300304,1610612738,2,2018.0,-1,0,0,3,4,1,36,35
42300304,1610612754,2,2018.0,1,1,0,4,3,0,36,35
42300304,1610612738,2,2018.0,-1,0,1,3,4,1,36,35
42300304,1610612754,2,1998.0,-1,1,0,4,3,0,36,37
42300304,1610612738,2,1998.0,1,0,1,3,4,1,36,37
42300304,1610612754,2,1984.0,1,1,1,4,3,0,38,37
42300304,1610612738,2,1984.0,-1,0,0,3,4,1,38,37
42300304,1610612754,2,1966.0,1,1,0,4,3,0,38,37
42300304,1610612738,2,1966.0,-1,0,1,3,4,1,38,37
42300304,1610612754,2,1963.0,1,1,1,4,3,0,38,37
42300304,1610612738,2,1963.0,-1,0,0,3,4,1,38,37
42300304,1610612754,2,1962.0,3,1,1,4,3,0,40,37
42300304,1610612738,2,1962.0,-3,0,0,3,4,1,40,37
42300304,1610612754,2,1962.0,3,1,0,4,4,0,40,37
42300304,1610612738,2,1962.0,-3,0,1,4,4,1,40,37
42300304,1610612754,2,1962.0,3,1,0,4,4,0,40,37
42300304,1610612738,2,1962.0,-3,0,1,4,4,1,40,37
42300304,1610612754,2,1962.0,3,1,1,4,4,0,40,37
42300304,1610612738,2,1962.0,-3,0,0,4,4,1,40,37
42300304,1610612754,2,1959.0,3,1,0,4,4,0,40,37
42300304,1610612738,2,1959.0,-3,0,1,4,4,1,40,37
42300304,1610612754,2,1944.0,1,1,0,4,4,0,40,39
42300304,1610612738,2,1944.0,-1,0,1,4,4,1,40,39
42300304,1610612754,2,1933.0,3,1,1,4,4,0,42,39
42300304,1610612738,2,1933.0,-3,0,0,4,4,1,42,39
42300304,1610612754,2,1913.0,3,1,0,4,4,0,42,39
42300304,1610612738,2,1913.0,-3,0,1,4,4,1,42,39
42300304,1610612754,2,1909.0,3,1,0,4,4,0,42,39
42300304,1610612738,2,1909.0,-3,0,1,4,4,1,42,39
42300304,1610612754,2,1900.0,3,1,0,4,4,0,42,39
42300304,1610612738,2,1900.0,-3,0,1,4,4,1,42,39
42300304,1610612754,2,1900.0,3,1,1,4,4,0,42,39
42300304,1610612738,2,1900.0,-3,0,0,4,4,1,42,39
42300304,1610612754,2,1899.0,3,1,0,4,4,0,42,39
42300304,1610612738,2,1899.0,-3,0,1,4,4,1,42,39
42300304,1610612754,2,1896.0,3,1,0,4,4,0,42,39
42300304,1610612738,2,1896.0,-3,0,1,4,4,1,42,39
42300304,1610612754,2,1894.0,3,1,0,4,4,0,42,39
42300304,1610612738,2,1894.0,-3,0,0,4,4,1,42,39
42300304,1610612754,2,1894.0,3,1,1,5,4,0,42,39
42300304,1610612738,2,1894.0,-3,0,0,4,5,1,42,39
42300304,1610612754,2,1894.0,3,1,0,5,4,0,42,39
42300304,1610612738,2,1894.0,-3,0,1,4,5,1,42,39
42300304,1610612754,2,1894.0,3,1,1,5,4,0,42,39
42300304,1610612738,2,1894.0,-3,0,0,4,5,1,42,39
42300304,1610612754,2,1885.0,1,1,0,5,4,0,42,41
42300304,1610612738,2,1885.0,-1,0,1,4,5,1,42,41
42300304,1610612754,2,1885.0,1,1,1,6,4,0,42,41
42300304,1610612738,2,1885.0,-1,0,0,4,6,1,42,41
42300304,1610612754,2,1885.0,0,1,0,6,4,0,42,42
42300304,1610612738,2,1885.0,0,0,1,4,6,1,42,42
42300304,1610612754,2,1871.0,0,1,0,6,5,0,42,42
42300304,1610612738,2,1871.0,0,0,1,5,6,1,42,42
42300304,1610612754,2,1871.0,1,1,1,6,5,0,43,42
42300304,1610612738,2,1871.0,-1,0,0,5,6,1,43,42
42300304,1610612754,2,1871.0,2,1,1,6,5,0,44,42
42300304,1610612738,2,1871.0,-2,0,0,5,6,1,44,42
42300304,1610612754,2,1853.0,0,1,0,6,5,0,44,44
42300304,1610612738,2,1853.0,0,0,1,5,6,1,44,44
42300304,1610612754,2,1844.0,0,1,1,6,5,0,44,44
42300304,1610612738,2,1844.0,0,0,0,5,6,1,44,44
42300304,1610612754,2,1844.0,0,1,0,6,5,0,44,44
42300304,1610612738,2,1844.0,0,0,1,5,6,1,44,44
42300304,1610612754,2,1830.0,0,1,0,6,5,0,44,44
42300304,1610612738,2,1830.0,0,0,1,5,6,1,44,44
42300304,1610612754,2,1830.0,0,1,1,6,5,0,44,44
42300304,1610612738,2,1830.0,0,0,0,5,6,1,44,44
42300304,1610612754,2,1822.0,0,1,1,6,5,0,44,44
42300304,1610612738,2,1822.0,0,0,0,5,6,1,44,44
42300304,1610612754,2,1817.0,0,1,0,6,5,0,44,44
42300304,1610612738,2,1817.0,0,0,1,5,6,1,44,44
42300304,1610612754,2,1813.0,-2,1,0,6,5,0,44,46
42300304,1610612738,2,1813.0,2,0,1,5,6,1,44,46
42300304,1610612754,2,1812.0,-2,1,0,6,5,0,44,46
42300304,1610612738,2,1812.0,2,0,0,5,6,1,44,46
42300304,1610612754,2,1812.0,-2,1,1,6,5,0,44,46
42300304,1610612738,2,1812.0,2,0,0,5,6,1,44,46
42300304,1610612754,2,1812.0,-2,1,1,6,5,0,44,46
42300304,1610612738,2,1812.0,2,0,0,5,6,1,44,46
42300304,1610612754,2,1812.0,-2,1,1,6,5,0,44,46
42300304,1610612738,2,1812.0,2,0,0,5,6,1,44,46
42300304,1610612754,2,1795.0,0,1,1,6,5,0,46,46
42300304,1610612738,2,1795.0,0,0,0,5,6,1,46,46
42300304,1610612754,2,1786.0,0,1,0,6,5,0,46,46
42300304,1610612738,2,1786.0,0,0,1,5,6,1,46,46
42300304,1610612754,2,1771.0,0,1,1,6,5,0,46,46
42300304,1610612738,2,1771.0,0,0,0,5,6,1,46,46
42300304,1610612754,2,1771.0,0,1,0,6,5,0,46,46
42300304,1610612738,2,1771.0,0,0,1,5,6,1,46,46
42300304,1610612754,2,1768.0,-2,1,0,6,5,0,46,48
42300304,1610612738,2,1768.0,2,0,1,5,6,1,46,48
42300304,1610612754,2,1757.0,-2,1,0,6,6,0,46,48
42300304,1610612738,2,1757.0,2,0,1,6,6,1,46,48
42300304,1610612754,2,1757.0,-2,1,0,6,6,0,46,48
42300304,1610612738,2,1757.0,2,0,1,6,6,1,46,48
42300304,1610612754,2,1752.0,-2,1,1,6,6,0,46,48
42300304,1610612738,2,1752.0,2,0,0,6,6,1,46,48
42300304,1610612754,2,1750.0,-2,1,1,6,6,0,46,48
42300304,1610612738,2,1750.0,2,0,0,6,6,1,46,48
42300304,1610612754,2,1749.0,-2,1,1,6,6,0,46,48
42300304,1610612738,2,1749.0,2,0,0,6,6,1,46,48
42300304,1610612754,2,1749.0,-2,1,0,6,6,0,46,48
42300304,1610612738,2,1749.0,2,0,1,6,6,1,46,48
42300304,1610612754,2,1730.0,-2,1,0,6,7,0,46,48
42300304,1610612738,2,1730.0,2,0,1,7,6,1,46,48
42300304,1610612754,2,1730.0,-2,1,0,6,8,0,46,48
42300304,1610612738,2,1730.0,2,0,1,8,6,1,46,48
42300304,1610612754,2,1730.0,-2,1,0,6,8,0,46,48
42300304,1610612738,2,1730.0,2,0,1,8,6,1,46,48
42300304,1610612754,2,1730.0,-2,1,1,6,8,0,46,48
42300304,1610612738,2,1730.0,2,0,0,8,6,1,46,48
42300304,1610612754,2,1730.0,-2,1,1,6,8,0,46,48
42300304,1610612738,2,1730.0,2,0,0,8,6,1,46,48
42300304,1610612754,2,1730.0,-2,1,1,6,8,0,46,48
42300304,1610612738,2,1730.0,2,0,0,8,6,1,46,48
42300304,1610612754,2,1716.0,1,1,1,6,8,0,49,48
42300304,1610612738,2,1716.0,-1,0,0,8,6,1,49,48
42300304,1610612754,2,1694.0,1,1,0,6,8,0,49,48
42300304,1610612738,2,1694.0,-1,0,1,8,6,1,49,48
42300304,1610612754,2,1690.0,1,1,0,6,8,0,49,48
42300304,1610612738,2,1690.0,-1,0,0,8,6,1,49,48
42300304,1610612754,2,1690.0,1,1,1,7,8,0,49,48
42300304,1610612738,2,1690.0,-1,0,0,8,7,1,49,48
42300304,1610612754,2,1678.0,1,1,0,7,8,0,49,48
42300304,1610612738,2,1678.0,-1,0,1,8,7,1,49,48
42300304,1610612754,2,1673.0,1,1,1,7,8,0,49,48
42300304,1610612738,2,1673.0,-1,0,0,8,7,1,49,48
42300304,1610612754,2,1669.0,1,1,1,7,8,0,49,48
42300304,1610612738,2,1669.0,-1,0,0,8,7,1,49,48
42300304,1610612754,2,1667.0,1,1,0,7,8,0,49,48
42300304,1610612738,2,1667.0,-1,0,1,8,7,1,49,48
42300304,1610612754,2,1651.0,-1,1,0,7,8,0,49,50
42300304,1610612738,2,1651.0,1,0,1,8,7,1,49,50
42300304,1610612754,2,1637.0,-1,1,0,7,9,0,49,50
42300304,1610612738,2,1637.0,1,0,1,9,7,1,49,50
42300304,1610612754,2,1637.0,0,1,1,7,9,0,50,50
42300304,1610612738,2,1637.0,0,0,0,9,7,1,50,50
42300304,1610612754,2,1637.0,1,1,1,7,9,0,51,50
42300304,1610612738,2,1637.0,-1,0,0,9,7,1,51,50
42300304,1610612754,2,1624.0,-1,1,0,7,9,0,51,52
42300304,1610612738,2,1624.0,1,0,1,9,7,1,51,52
42300304,1610612754,2,1610.0,-1,1,1,7,9,0,51,52
42300304,1610612738,2,1610.0,1,0,0,9,7,1,51,52
42300304,1610612754,2,1607.0,-1,1,1,7,9,0,51,52
42300304,1610612738,2,1607.0,1,0,0,9,7,1,51,52
42300304,1610612754,2,1607.0,-1,1,1,7,9,0,51,52
42300304,1610612738,2,1607.0,1,0,0,9,7,1,51,52
42300304,1610612754,2,1607.0,-1,1,0,7,9,0,51,52
