gameId,actionNumber,clock,period,teamId,teamTricode,personId,playerName,playerNameI,xLegacy,yLegacy,shotDistance,shotResult,isFieldGoal,scoreHome,scoreAway,pointsTotal,location,description,actionType,subType,videoAvailable,shotValue,actionId,GAME_ID
0042300402,25,PT09M50.00S,1,1610612738,BOS,201950,Holiday,J. Holiday,0,0,0,,0,,,0,h,Holiday L.B.FOUL (P1.T1) (T.Brothers),Foul,Loose Ball,1,0,15,0042300402
0042300402,27,PT09M40.00S,1,1610612742,DAL,1629029,Dončić,L. Dončić,-28,119,12,Made,1,4,9,13,v,Doncic 12' Pullup Jump Shot (4 PTS),Made Shot,Pullup Jump shot,0,2,16,0042300402
0042300402,28,PT09M20.00S,1,1610612738,BOS,201950,Holiday,J. Holiday,2,18,2,Made,1,6,9,15,h,Holiday 2' Driving Finger Roll Layup (4 PTS) (Tatum 1 AST),Made Shot,Driving Finger Roll Layup Shot,1,2,17,0042300402
0042300402,30,PT09M05.00S,1,1610612742,DAL,1629655,Gafford,D. Gafford,-36,54,6,Missed,1,,,0,v,MISS Gafford 6' Layup,Missed Shot,Layup Shot,1,2,18,0042300402
0042300402,31,PT09M03.00S,1,0,,1610612742,,,0,0,0,,0,,,0,v,Mavericks Rebound,Rebound,Unknown,0,0,19,0042300402
0042300402,32,PT09M03.00S,1,1610612738,BOS,201143,Horford,A. Horford,0,0,0,,0,,,0,h,Horford L.B.FOUL (P1.T2) (J.Goble),Foul,Loose Ball,1,0,20,0042300402
0042300402,34,PT08M51.00S,1,1610612742,DAL,1629029,Dončić,L. Dončić,64,75,10,Made,1,6,11,17,v,Doncic 10' Driving Floating Jump Shot (6 PTS),Made Shot,Driving Floating Jump Shot,1,2,21,0042300402
0042300402,35,PT08M33.00S,1,1610612738,BOS,1628369,Tatum,J. Tatum,10,15,2,Missed,1,,,0,h,MISS Tatum 2' Driving Finger Roll Layup,Missed Shot,Driving Finger Roll Layup Shot,1,2,22,0042300402
0042300402,36,PT08M32.00S,1,1610612742,DAL,1629655,Gafford,D. Gafford,0,0,0,,0,,,0,v,Gafford REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,23,0042300402
0042300402,37,PT08M26.00S,1,1610612742,DAL,202681,Irving,K. Irving,-7,62,6,Missed,1,,,0,v,MISS Irving 6' Driving Layup,Missed Shot,Driving Layup Shot,1,2,24,0042300402
0042300402,37,PT08M26.00S,1,1610612738,BOS,1628401,White,D. White,0,0,0,,0,,,0,h,White BLOCK (1 BLK),,,1,2,25,0042300402
0042300402,39,PT08M25.00S,1,0,,1610612742,,,0,0,0,,0,,,0,v,Mavericks Rebound,Rebound,Unknown,0,0,26,0042300402
0042300402,41,PT08M25.00S,1,1610612742,DAL,1629655,Gafford,D. Gafford,0,0,0,,0,,,0,v,SUB: Lively II FOR Gafford,Substitution,,0,0,27,0042300402
0042300402,43,PT08M19.00S,1,1610612742,DAL,202681,Irving,K. Irving,172,113,21,Made,1,6,13,19,v,Irving 21' Pullup Jump Shot (4 PTS) (Doncic 1 AST),Made Shot,Pullup Jump shot,1,2,28,0042300402
0042300402,44,PT08M18.00S,1,0,,1610612738,,,0,0,0,,0,,,0,h,CELTICS Timeout: Regular (Full 1 Short 0),Timeout,Regular,0,0,29,0042300402
0042300402,45,PT08M04.00S,1,1610612738,BOS,201950,Holiday,J. Holiday,-227,120,26,Missed,1,,,0,h,MISS Holiday 26' 3PT Jump Shot,Missed Shot,Jump Shot,1,3,30,0042300402
0042300402,46,PT08M02.00S,1,1610612738,BOS,1627759,Brown,J. Brown,0,0,0,,0,,,0,h,Brown REBOUND (Off:1 Def:1),Rebound,Unknown,1,0,31,0042300402
0042300402,47,PT07M56.00S,1,1610612738,BOS,201143,Horford,A. Horford,234,12,0,Missed,1,,,0,h,MISS Horford 3PT Jump Shot,Missed Shot,Jump Shot,1,3,32,0042300402
0042300402,48,PT07M54.00S,1,1610612742,DAL,1629029,Dončić,L. Dončić,0,0,0,,0,,,0,v,Doncic REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,33,0042300402
0042300402,49,PT07M44.00S,1,1610612742,DAL,1629029,Dončić,L. Dončić,76,250,26,Missed,1,,,0,v,MISS Doncic 26' 3PT Pullup Jump Shot,Missed Shot,Pullup Jump shot,1,3,34,0042300402
0042300402,50,PT07M43.00S,1,1610612738,BOS,201143,Horford,A. Horford,0,0,0,,0,,,0,h,Horford REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,35,0042300402
0042300402,51,PT07M27.00S,1,1610612738,BOS,1628369,Tatum,J. Tatum,-183,197,27,Missed,1,,,0,h,MISS Tatum 27' 3PT Step Back Jump Shot,Missed Shot,Step Back Jump shot,1,3,36,0042300402
0042300402,52,PT07M26.00S,1,1610612742,DAL,1629023,Washington,P. Washington,0,0,0,,0,,,0,v,Washington REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,37,0042300402
0042300402,53,PT07M15.00S,1,1610612742,DAL,1629029,Dončić,L. Dončić,0,0,0,,0,,,0,v,Doncic Lost Ball Turnover (P1.T1),Turnover,Lost Ball,1,0,38,0042300402
0042300402,53,PT07M15.00S,1,1610612738,BOS,1628401,White,D. White,0,0,0,,0,,,0,h,White STEAL (1 STL),,,1,0,39,0042300402
0042300402,55,PT07M11.00S,1,1610612742,DAL,1629023,Washington,P. Washington,0,0,0,,0,,,0,v,Washington S.FOUL (P1.T1) (J.Goble),Foul,Shooting,1,0,40,0042300402
0042300402,57,PT07M11.00S,1,0,,1610612742,,,0,0,0,,0,,,0,v,Mavericks Timeout: Regular (Reg.1 Short 0),Timeout,Regular,0,0,41,0042300402
0042300402,58,PT07M11.00S,1,0,,55,Conlon,M. Conlon,0,0,0,,0,6,13,19,,Instant Replay1st Period (8:20 PM EST),Instant Replay,Coach Challenge Support Ruling,1,0,42,0042300402
0042300402,60,PT07M11.00S,1,1610612738,BOS,201143,Horford,A. Horford,0,0,0,,0,,,0,h,SUB: Porzingis FOR Horford,Substitution,,0,0,43,0042300402
0042300402,61,PT07M11.00S,1,1610612742,DAL,1629023,Washington,P. Washington,0,0,0,,0,,,0,v,SUB: Kleber FOR Washington,Substitution,,0,0,44,0042300402
0042300402,64,PT07M11.00S,1,1610612738,BOS,1628401,White,D. White,0,0,0,,0,7,13,20,h,White Free Throw 1 of 2 (1 PTS),Free Throw,Free Throw 1 of 2,1,0,45,0042300402
0042300402,65,PT07M11.00S,1,1610612738,BOS,1628401,White,D. White,0,0,0,,0,8,13,21,h,White Free Throw 2 of 2 (2 PTS),Free Throw,Free Throw 2 of 2,1,0,46,0042300402
0042300402,66,PT06M54.00S,1,1610612742,DAL,1628467,Kleber,M. Kleber,227,95,25,Missed,1,,,0,v,MISS Kleber 25' 3PT Jump Shot,Missed Shot,Jump Shot,1,3,47,0042300402
0042300402,67,PT06M52.00S,1,1610612742,DAL,1641726,Lively II,D. Lively II,0,0,0,,0,,,0,v,Lively II REBOUND (Off:1 Def:0),Rebound,Unknown,1,0,48,0042300402
0042300402,78,PT06M47.00S,1,1610612742,DAL,1641726,Lively II,D. Lively II,-49,14,5,Missed,1,,,0,v,MISS Lively II 5' Putback Layup,Missed Shot,Putback Layup Shot,1,2,49,0042300402
0042300402,78,PT06M47.00S,1,1610612738,BOS,201950,Holiday,J. Holiday,0,0,0,,0,,,0,h,Holiday BLOCK (1 BLK),,,1,2,50,0042300402
0042300402,80,PT06M46.00S,1,1610612742,DAL,1641726,Lively II,D. Lively II,0,0,0,,0,,,0,v,Lively II REBOUND (Off:2 Def:0),Rebound,Unknown,1,0,51,0042300402
0042300402,68,PT06M45.00S,1,1610612742,DAL,1641726,Lively II,D. Lively II,0,0,0,,0,,,0,v,Lively II Bad Pass Turnover (P1.T2),Turnover,Bad Pass,1,0,52,0042300402
0042300402,68,PT06M45.00S,1,1610612738,BOS,1627759,Brown,J. Brown,0,0,0,,0,,,0,h,Brown STEAL (1 STL),,,1,0,53,0042300402
0042300402,70,PT06M43.00S,1,1610612738,BOS,1627759,Brown,J. Brown,-4,7,1,Made,1,10,13,23,h,Brown 1' Running Dunk (2 PTS),Made Shot,Running Dunk Shot,1,2,54,0042300402
0042300402,71,PT06M24.00S,1,1610612742,DAL,1628467,Kleber,M. Kleber,-200,112,23,Missed,1,,,0,v,MISS Kleber 23' Jump Shot,Missed Shot,Jump Shot,1,2,55,0042300402
0042300402,72,PT06M23.00S,1,1610612738,BOS,204001,Porziņģis,K. Porziņģis,0,0,0,,0,,,0,h,Porzingis REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,56,0042300402
0042300402,74,PT06M16.00S,1,1610612742,DAL,1628467,Kleber,M. Kleber,0,0,0,,0,,,0,v,Kleber P.FOUL (P1.T2) (B.Kennedy),Foul,Personal,0,0,57,0042300402
0042300402,76,PT06M06.00S,1,1610612742,DAL,202681,Irving,K. Irving,0,0,0,,0,,,0,v,Irving P.FOUL (P1.T3) (T.Brothers),Foul,Personal,1,0,58,0042300402
0042300402,81,PT05M58.00S,1,1610612742,DAL,1627884,Jones Jr.,D. Jones Jr.,0,0,0,,0,,,0,v,Jones Jr. S.FOUL (P1.T4) (B.Kennedy),Foul,Shooting,1,0,59,0042300402
0042300402,83,PT05M58.00S,1,1610612738,BOS,204001,Porziņģis,K. Porziņģis,0,0,0,,0,11,13,24,h,Porzingis Free Throw 1 of 2 (1 PTS),Free Throw,Free Throw 1 of 2,1,0,60,0042300402
0042300402,84,PT05M58.00S,1,1610612742,DAL,202681,Irving,K. Irving,0,0,0,,0,,,0,v,SUB: Green FOR Irving,Substitution,,0,0,61,0042300402
0042300402,86,PT05M58.00S,1,1610612738,BOS,204001,Porziņģis,K. Porziņģis,0,0,0,,0,12,13,25,h,Porzingis Free Throw 2 of 2 (2 PTS),Free Throw,Free Throw 2 of 2,1,0,62,0042300402
0042300402,87,PT05M50.00S,1,1610612742,DAL,1628467,Kleber,M. Kleber,14,7,2,Missed,1,,,0,v,MISS Kleber 2' Driving Layup,Missed Shot,Driving Layup Shot,1,2,63,0042300402
0042300402,87,PT05M50.00S,1,1610612738,BOS,204001,Porziņģis,K. Porziņģis,0,0,0,,0,,,0,h,Porzingis BLOCK (1 BLK),,,1,2,64,0042300402
0042300402,89,PT05M49.00S,1,1610612738,BOS,1628369,Tatum,J. Tatum,0,0,0,,0,,,0,h,Tatum REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,65,0042300402
0042300402,90,PT05M37.00S,1,1610612738,BOS,1628369,Tatum,J. Tatum,-115,69,13,Missed,1,,,0,h,MISS Tatum 13' Step Back Jump Shot,Missed Shot,Step Back Jump shot,1,2,66,0042300402
0042300402,91,PT05M35.00S,1,1610612742,DAL,1641726,Lively II,D. Lively II,0,0,0,,0,,,0,v,Lively II REBOUND (Off:2 Def:1),Rebound,Unknown,1,0,67,0042300402
0042300402,92,PT05M22.00S,1,1610612738,BOS,1628369,Tatum,J. Tatum,0,0,0,,0,,,0,h,Tatum S.FOUL (P1.T3) (T.Brothers),Foul,Shooting,1,0,68,0042300402
0042300402,94,PT05M22.00S,1,1610612742,DAL,1629029,Dončić,L. Dončić,0,0,0,,0,,,0,v,MISS Doncic Free Throw 1 of 2,Free Throw,Free Throw 1 of 2,1,0,69,0042300402
0042300402,95,PT05M22.00S,1,0,,1610612742,,,0,0,0,,0,,,0,v,Mavericks Rebound,Rebound,Normal Rebound,0,0,70,0042300402
0042300402,96,PT05M22.00S,1,1610612738,BOS,1628401,White,D. White,0,0,0,,0,,,0,h,SUB: Hauser FOR White,Substitution,,0,0,71,0042300402
0042300402,98,PT05M22.00S,1,1610612742,DAL,1629029,Dončić,L. Dončić,0,0,0,,0,,,0,v,MISS Doncic Free Throw 2 of 2,Free Throw,Free Throw 2 of 2,1,0,72,0042300402
0042300402,99,PT05M20.00S,1,1610612738,BOS,204001,Porziņģis,K. Porziņģis,0,0,0,,0,,,0,h,Porzingis REBOUND (Off:0 Def:2),Rebound,Unknown,1,0,73,0042300402
0042300402,100,PT05M05.00S,1,1610612738,BOS,1630573,Hauser,S. Hauser,-58,279,28,Missed,1,,,0,h,MISS Hauser 28' 3PT Jump Shot,Missed Shot,Jump Shot,1,3,74,0042300402
0042300402,101,PT05M03.00S,1,1610612742,DAL,1629029,Dončić,L. Dončić,0,0,0,,0,,,0,v,Doncic REBOUND (Off:0 Def:2),Rebound,Unknown,1,0,75,0042300402
0042300402,102,PT04M57.00S,1,1610612742,DAL,1629029,Dončić,L. Dončić,0,0,0,,0,,,0,v,Doncic Out of Bounds - Bad Pass Turnover Turnover (P2.T3),Turnover,Out of Bounds - Bad Pass Turnover,1,0,76,0042300402
0042300402,103,PT04M53.00S,1,1610612738,BOS,1627759,Brown,J. Brown,0,0,0,,0,,,0,h,Brown Traveling Turnover (P2.T2),Turnover,Traveling,1,0,77,0042300402
0042300402,104,PT04M37.00S,1,1610612742,DAL,1629029,Dončić,L. Dončić,115,134,18,Made,1,12,15,27,v,Doncic 18' Turnaround Fadeaway (8 PTS),Made Shot,Turnaround Fadeaway shot,1,2,78,0042300402
0042300402,105,PT04M18.00S,1,1610612738,BOS,204001,Porziņģis,K. Porziņģis,-102,78,13,Made,1,14,15,29,h,Porzingis 13' Turnaround Jump Shot (4 PTS),Made Shot,Turnaround Jump Shot,1,2,79,0042300402
0042300402,106,PT04M01.00S,1,1610612742,DAL,1629029,Dončić,L. Dončić,0,0,0,,0,,,0,v,Doncic Traveling Turnover (P3.T4),Turnover,Traveling,1,0,80,0042300402
0042300402,107,PT04M01.00S,1,1610612742,DAL,1627884,Jones Jr.,D. Jones Jr.,0,0,0,,0,,,0,v,SUB: Washington FOR Jones Jr.,Substitution,,0,0,81,0042300402
0042300402,109,PT03M49.00S,1,1610612738,BOS,204001,Porziņģis,K. Porziņģis,-191,186,27,Missed,1,,,0,h,MISS Porzingis 27' 3PT Jump Shot,Missed Shot,Jump Shot,1,3,82,0042300402
0042300402,110,PT03M48.00S,1,1610612742,DAL,1641726,Lively II,D. Lively II,0,0,0,,0,,,0,v,Lively II REBOUND (Off:2 Def:2),Rebound,Unknown,1,0,83,0042300402
0042300402,111,PT03M40.00S,1,1610612742,DAL,1629029,Dončić,L. Dončić,202,171,26,Made,1,14,18,32,v,Doncic 26' 3PT Pullup Jump Shot (11 PTS),Made Shot,Pullup Jump shot,1,3,84,0042300402
0042300402,112,PT03M20.00S,1,1610612738,BOS,1630573,Hauser,S. Hauser,140,209,25,Missed,1,,,0,h,MISS Hauser 25' 3PT Jump Shot,Missed Shot,Jump Shot,1,3,85,0042300402
0042300402,113,PT03M19.00S,1,1610612738,BOS,1628369,Tatum,J. Tatum,0,0,0,,0,,,0,h,Tatum REBOUND (Off:1 Def:1),Rebound,Unknown,1,0,86,0042300402
0042300402,114,PT03M19.00S,1,1610612738,BOS,1628369,Tatum,J. Tatum,0,0,0,Missed,1,,,0,h,MISS Tatum Tip Layup Shot,Missed Shot,Tip Layup Shot,1,2,87,0042300402
0042300402,115,PT03M17.00S,1,1610612742,DAL,1628467,Kleber,M. Kleber,0,0,0,,0,,,0,v,Kleber REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,88,0042300402
0042300402,116,PT03M09.00S,1,1610612742,DAL,1629023,Washington,P. Washington,-6,56,6,Made,1,14,20,34,v,Washington 6' Driving Floating Jump Shot (5 PTS),Made Shot,Driving Floating Jump Shot,1,2,89,0042300402
0042300402,117,PT02M52.00S,1,1610612738,BOS,1627759,Brown,J. Brown,-103,263,28,Missed,1,,,0,h,MISS Brown 28' 3PT Pullup Jump Shot,Missed Shot,Pullup Jump shot,1,3,90,0042300402
0042300402,118,PT02M51.00S,1,0,,1610612738,,,0,0,0,,0,,,0,h,CELTICS Rebound,Rebound,Unknown,0,0,91,0042300402
0042300402,119,PT02M51.00S,1,1610612742,DAL,1630182,Green,J. Green,0,0,0,,0,,,0,v,Green L.B.FOUL (P1.PN) (J.Goble),Foul,Loose Ball,1,0,92,0042300402
0042300402,121,PT02M51.00S,1,1610612738,BOS,201950,Holiday,J. Holiday,0,0,0,,0,15,20,35,h,Holiday Free Throw 1 of 2 (5 PTS),Free Throw,Free Throw 1 of 2,1,0,93,0042300402
0042300402,122,PT02M51.00S,1,1610612738,BOS,1628369,Tatum,J. Tatum,0,0,0,,0,,,0,h,SUB: Horford FOR Tatum,Substitution,,0,0,94,0042300402
0042300402,123,PT02M51.00S,1,1610612738,BOS,204001,Porziņģis,K. Porziņģis,0,0,0,,0,,,0,h,SUB: White FOR Porzingis,Substitution,,0,0,95,0042300402
0042300402,124,PT02M51.00S,1,1610612742,DAL,1628467,Kleber,M. Kleber,0,0,0,,0,,,0,v,SUB: Irving FOR Kleber,Substitution,,0,0,96,0042300402
0042300402,128,PT02M51.00S,1,1610612738,BOS,201950,Holiday,J. Holiday,0,0,0,,0,16,20,36,h,Holiday Free Throw 2 of 2 (6 PTS),Free Throw,Free Throw 2 of 2,1,0,97,0042300402
0042300402,129,PT02M38.00S,1,1610612738,BOS,201950,Holiday,J. Holiday,0,0,0,,0,,,0,h,Holiday S.FOUL (P2.T4) (T.Brothers),Foul,Shooting,1,0,98,0042300402
0042300402,131,PT02M38.00S,1,1610612742,DAL,1629029,Dončić,L. Dončić,0,0,0,,0,16,21,37,v,Doncic Free Throw 1 of 2 (12 PTS),Free Throw,Free Throw 1 of 2,1,0,99,0042300402
0042300402,132,PT02M38.00S,1,1610612742,DAL,1629029,Dončić,L. Dončić,0,0,0,,0,16,22,38,v,Doncic Free Throw 2 of 2 (13 PTS),Free Throw,Free Throw 2 of 2,1,0,100,0042300402
0042300402,133,PT02M20.00S,1,1610612742,DAL,202681,Irving,K. Irving,0,0,0,,0,,,0,v,Irving P.FOUL (P2.PN) (T.Brothers),Foul,Personal,1,0,101,0042300402
0042300402,136,PT02M20.00S,1,1610612742,DAL,1629029,Dončić,L. Dončić,0,0,0,,0,,,0,v,SUB: Kleber FOR Doncic,Substitution,,0,0,102,0042300402
0042300402,138,PT02M20.00S,1,1610612738,BOS,1630573,Hauser,S. Hauser,0,0,0,,0,17,22,39,h,Hauser Free Throw 1 of 2 (1 PTS),Free Throw,Free Throw 1 of 2,1,0,103,0042300402
0042300402,139,PT02M20.00S,1,1610612738,BOS,201950,Holiday,J. Holiday,0,0,0,,0,,,0,h,SUB: Porzingis FOR Holiday,Substitution,,0,0,104,0042300402
0042300402,140,PT02M20.00S,1,1610612742,DAL,1641726,Lively II,D. Lively II,0,0,0,,0,,,0,v,SUB: Gafford FOR Lively II,Substitution,,0,0,105,0042300402
0042300402,143,PT02M20.00S,1,1610612738,BOS,1630573,Hauser,S. Hauser,0,0,0,,0,18,22,40,h,Hauser Free Throw 2 of 2 (2 PTS),Free Throw,Free Throw 2 of 2,1,0,106,0042300402
0042300402,144,PT02M02.00S,1,1610612742,DAL,202681,Irving,K. Irving,0,0,0,,0,,,0,v,Irving Traveling Turnover (P1.T5),Turnover,Traveling,1,0,107,0042300402
0042300402,145,PT01M55.00S,1,1610612742,DAL,1628467,Kleber,M. Kleber,0,0,0,,0,,,0,v,Kleber P.FOUL (P2.PN) (B.Kennedy),Foul,Personal,1,0,108,0042300402
0042300402,147,PT01M55.00S,1,1610612738,BOS,204001,Porziņģis,K. Porziņģis,0,0,0,,0,19,22,41,h,Porzingis Free Throw 1 of 2 (5 PTS),Free Throw,Free Throw 1 of 2,1,0,109,0042300402
0042300402,148,PT01M55.00S,1,1610612738,BOS,204001,Porziņģis,K. Porziņģis,0,0,0,,0,20,22,42,h,Porzingis Free Throw 2 of 2 (6 PTS),Free Throw,Free Throw 2 of 2,1,0,110,0042300402
0042300402,149,PT01M31.00S,1,1610612742,DAL,1628467,Kleber,M. Kleber,-190,215,29,Missed,1,,,0,v,MISS Kleber 29' 3PT Jump Shot,Missed Shot,Jump Shot,1,3,111,0042300402
0042300402,150,PT01M30.00S,1,0,,1610612742,,,0,0,0,,0,,,0,v,Mavericks Rebound,Rebound,Unknown,0,0,112,0042300402
0042300402,151,PT01M30.00S,1,1610612738,BOS,1627759,Brown,J. Brown,0,0,0,,0,,,0,h,Brown L.B.FOUL (P1.PN) (T.Brothers),Foul,Loose Ball,1,0,113,0042300402
0042300402,153,PT01M30.00S,1,1610612742,DAL,1629655,Gafford,D. Gafford,0,0,0,,0,,,0,v,MISS Gafford Free Throw 1 of 2,Free Throw,Free Throw 1 of 2,1,0,114,0042300402
0042300402,154,PT01M30.00S,1,0,,1610612742,,,0,0,0,,0,,,0,v,Mavericks Rebound,Rebound,Normal Rebound,0,0,115,0042300402
0042300402,155,PT01M30.00S,1,1610612742,DAL,1629655,Gafford,D. Gafford,0,0,0,,0,,,0,v,MISS Gafford Free Throw 2 of 2,Free Throw,Free Throw 2 of 2,1,0,116,0042300402
0042300402,156,PT01M30.00S,1,1610612742,DAL,1629023,Washington,P. Washington,0,0,0,,0,,,0,v,Washington REBOUND (Off:1 Def:1),Rebound,Unknown,1,0,117,0042300402
0042300402,173,PT01M28.00S,1,1610612742,DAL,1629023,Washington,P. Washington,0,0,0,,0,,,0,v,Washington Lost Ball Turnover (P1.T6),Turnover,Lost Ball,1,0,118,0042300402
0042300402,173,PT01M28.00S,1,1610612738,BOS,1628401,White,D. White,0,0,0,,0,,,0,h,White STEAL (2 STL),,,1,0,119,0042300402
0042300402,157,PT01M09.00S,1,1610612738,BOS,204001,Porziņģis,K. Porziņģis,-55,147,16,Made,1,22,22,44,h,Porzingis 16' Step Back Jump Shot (8 PTS) (Brown 2 AST),Made Shot,Step Back Jump shot,1,2,120,0042300402
0042300402,158,PT00M45.40S,1,1610612742,DAL,202681,Irving,K. Irving,39,64,7,Made,1,22,24,46,v,Irving 7' Driving Floating Bank Jump Shot (6 PTS),Made Shot,Driving Floating Bank Jump Shot,1,2,121,0042300402
0042300402,159,PT00M31.30S,1,1610612738,BOS,1628401,White,D. White,-161,222,27,Missed,1,,,0,h,MISS White 27' 3PT Jump Shot,Missed Shot,Jump Shot,1,3,122,0042300402
0042300402,160,PT00M29.90S,1,1610612742,DAL,1629655,Gafford,D. Gafford,0,0,0,,0,,,0,v,Gafford REBOUND (Off:0 Def:2),Rebound,Unknown,1,0,123,0042300402
0042300402,161,PT00M08.90S,1,1610612742,DAL,202681,Irving,K. Irving,14,2,1,Made,1,22,26,48,v,Irving 1' Driving Finger Roll Layup (8 PTS),Made Shot,Driving Finger Roll Layup Shot,1,2,124,0042300402
0042300402,162,PT00M05.10S,1,1610612738,BOS,201143,Horford,A. Horford,-234,64,24,Made,1,25,26,51,h,Horford 24' 3PT Jump Shot (5 PTS) (Brown 3 AST),Made Shot,Jump Shot,1,3,125,0042300402
0042300402,164,PT00M00.10S,1,1610612738,BOS,204001,Porziņģis,K. Porziņģis,0,0,0,,0,,,0,h,Porzingis S.FOUL (P1.PN) (J.Goble),Foul,Shooting,1,0,126,0042300402
0042300402,166,PT00M00.10S,1,1610612742,DAL,1630182,Green,J. Green,0,0,0,,0,,,0,v,MISS Green Free Throw 1 of 3,Free Throw,Free Throw 1 of 3,0,0,127,0042300402
0042300402,167,PT00M00.10S,1,0,,1610612742,,,0,0,0,,0,,,0,v,Mavericks Rebound,Rebound,Normal Rebound,0,0,128,0042300402
0042300402,168,PT00M00.10S,1,1610612742,DAL,1630182,Green,J. Green,0,0,0,,0,25,27,52,v,Green Free Throw 2 of 3 (1 PTS),Free Throw,Free Throw 2 of 3,0,0,129,0042300402
0042300402,169,PT00M00.10S,1,1610612742,DAL,202681,Irving,K. Irving,0,0,0,,0,,,0,v,SUB: Hardy FOR Irving,Substitution,,0,0,130,0042300402
0042300402,171,PT00M00.10S,1,1610612742,DAL,1630182,Green,J. Green,0,0,0,,0,25,28,53,v,Green Free Throw 3 of 3 (2 PTS),Free Throw,Free Throw 3 of 3,1,0,131,0042300402
0042300402,172,PT00M00.00S,1,0,,0,,,0,0,0,,0,25,28,53,,End of 1st Period (8:42 PM EST),period,end,1,0,132,0042300402
0042300402,188,PT12M00.00S,2,0,,0,,,0,0,0,,0,25,28,53,,Start of 2nd Period (8:46 PM EST),period,start,0,0,133,0042300402
0042300402,189,PT11M41.00S,2,1610612738,BOS,1628401,White,D. White,98,0,10,Made,1,27,28,55,h,White 10' Jump Shot (4 PTS) (Brown 4 AST),Made Shot,Jump Shot,1,2,134,0042300402
0042300402,191,PT11M24.00S,2,1610612742,DAL,1629029,Dončić,L. Dončić,-45,155,16,Made,1,27,30,57,v,Doncic 16' Step Back Jump Shot (15 PTS),Made Shot,Step Back Jump shot,1,2,135,0042300402
