gameId,actionNumber,clock,period,teamId,teamTricode,personId,playerName,playerNameI,xLegacy,yLegacy,shotDistance,shotResult,isFieldGoal,scoreHome,scoreAway,pointsTotal,location,description,actionType,subType,videoAvailable,shotValue,actionId,GAME_ID
0042300404,2,PT12M00.00S,1,0,,0,,,0,0,0,,0,0,0,0,,Start of 1st Period (8:39 PM EST),period,start,0,0,1,0042300404
0042300404,4,PT12M00.00S,1,1610612742,DAL,1629655,Gafford,D. Gafford,0,0,0,,0,,,0,h,Jump Ball Gafford vs. Horford: Tip to Tatum,Jump Ball,,1,0,2,0042300404
0042300404,7,PT11M36.00S,1,1610612738,BOS,1628369,Tatum,J. Tatum,-59,47,8,Missed,1,,,0,v,MISS Tatum 8' Fadeaway Jumper,Missed Shot,Fadeaway Jump Shot,1,2,3,0042300404
0042300404,8,PT11M34.00S,1,1610612742,DAL,1629029,Dončić,L. Dončić,0,0,0,,0,,,0,h,Doncic REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,4,0042300404
0042300404,9,PT11M21.00S,1,1610612742,DAL,1629023,Washington,P. Washington,-22,38,4,Missed,1,,,0,h,MISS Washington 4' Turnaround Hook Shot,Missed Shot,Turnaround Hook Shot,1,2,5,0042300404
0042300404,10,PT11M19.00S,1,1610612738,BOS,201143,Horford,A. Horford,0,0,0,,0,,,0,v,Horford REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,6,0042300404
0042300404,11,PT11M09.00S,1,1610612738,BOS,1628401,White,D. White,-172,173,24,Missed,1,,,0,v,MISS White 24' 3PT Jump Shot,Missed Shot,Jump Shot,1,3,7,0042300404
0042300404,12,PT11M06.00S,1,1610612742,DAL,202681,Irving,K. Irving,0,0,0,,0,,,0,h,Irving REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,8,0042300404
0042300404,13,PT10M59.00S,1,1610612742,DAL,202681,Irving,K. Irving,-12,22,3,Made,1,2,0,2,h,Irving 3' Driving Finger Roll Layup (2 PTS),Made Shot,Driving Finger Roll Layup Shot,1,2,9,0042300404
0042300404,14,PT10M45.00S,1,1610612738,BOS,1627759,Brown,J. Brown,225,99,25,Missed,1,,,0,v,MISS Brown 25' 3PT Jump Shot,Missed Shot,Jump Shot,1,3,10,0042300404
