gameId,actionNumber,clock,period,teamId,teamTricode,personId,playerName,playerNameI,xLegacy,yLegacy,shotDistance,shotResult,isFieldGoal,scoreHome,scoreAway,pointsTotal,location,description,actionType,subType,videoAvailable,shotValue,actionId,GAME_ID
0042300314,2,PT12M00.00S,1,0,,0,,,0,0,0,,0,0,0,0,,Start of 1st Period (8:37 PM EST),period,start,0,0,1,0042300314
0042300314,4,PT12M00.00S,1,1610612742,DAL,1629655,Gafford,D. Gafford,0,0,0,,0,,,0,h,Jump Ball Gafford vs. Gobert: Tip to Irving,Jump Ball,,1,0,2,0042300314
0042300314,7,PT11M37.00S,1,1610612742,DAL,1629029,Dončić,L. Dončić,229,55,24,Missed,1,,,0,h,MISS Doncic 24' 3PT Jump Shot,Missed Shot,Jump Shot,1,3,3,0042300314
0042300314,8,PT11M34.00S,1,1610612750,MIN,1626157,Towns,K. Towns,0,0,0,,0,,,0,v,Towns REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,4,0042300314
0042300314,9,PT11M24.00S,1,1610612750,MIN,1630162,Edwards,A. Edwards,0,0,0,,0,,,0,v,Edwards Step Out of Bounds Turnover (P1.T1),Turnover,Step Out of Bounds Turnover,1,0,5,0042300314
0042300314,10,PT11M13.00S,1,1610612742,DAL,202681,Irving,K. Irving,36,68,8,Made,1,2,0,2,h,Irving 8' Driving Floating Jump Shot (2 PTS),Made Shot,Driving Floating Jump Shot,1,2,6,0042300314
0042300314,11,PT10M56.00S,1,1610612750,MIN,1630183,McDaniels,J. McDaniels,-132,163,21,Made,1,2,2,4,v,McDaniels 21' Pullup Jump Shot (2 PTS),Made Shot,Pullup Jump shot,1,2,7,0042300314
0042300314,12,PT10M48.00S,1,1610612742,DAL,1629029,Dončić,L. Dončić,0,0,0,,0,,,0,h,Doncic Bad Pass Turnover (P1.T1),Turnover,Bad Pass,1,0,8,0042300314
0042300314,12,PT10M48.00S,1,1610612750,MIN,201144,Conley,M. Conley,0,0,0,,0,,,0,v,Conley STEAL (1 STL),,,1,0,9,0042300314
0042300314,14,PT10M42.00S,1,1610612750,MIN,1626157,Towns,K. Towns,-61,61,9,Made,1,2,4,6,v,Towns 9' Driving Floating Bank Jump Shot (2 PTS) (Conley 1 AST),Made Shot,Driving Floating Bank Jump Shot,1,2,10,0042300314
0042300314,16,PT10M20.00S,1,1610612742,DAL,1629029,Dončić,L. Dončić,-157,109,19,Missed,1,,,0,h,MISS Doncic 19' Step Back Jump Shot,Missed Shot,Step Back Jump shot,1,2,11,0042300314
0042300314,17,PT10M18.00S,1,1610612750,MIN,1630162,Edwards,A. Edwards,0,0,0,,0,,,0,v,Edwards REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,12,0042300314
0042300314,18,PT10M07.00S,1,1610612750,MIN,203497,Gobert,R. Gobert,0,0,0,,0,,,0,v,Gobert Lost Ball Turnover (P1.T2),Turnover,Lost Ball,1,0,13,0042300314
0042300314,18,PT10M07.00S,1,1610612742,DAL,1629655,Gafford,D. Gafford,0,0,0,,0,,,0,h,Gafford STEAL (1 STL),,,1,0,14,0042300314
0042300314,20,PT10M00.00S,1,1610612742,DAL,1629023,Washington,P. Washington,235,41,24,Missed,1,,,0,h,MISS Washington 24' 3PT Running Jump Shot,Missed Shot,Running Jump Shot,1,3,15,0042300314
0042300314,21,PT09M56.00S,1,1610612742,DAL,1627884,Jones Jr.,D. Jones Jr.,0,0,0,,0,,,0,h,Jones Jr. REBOUND (Off:1 Def:0),Rebound,Unknown,1,0,16,0042300314
0042300314,22,PT09M53.00S,1,1610612742,DAL,1629029,Dončić,L. Dončić,-205,209,29,Made,1,5,4,9,h,Doncic 29' 3PT Jump Shot (3 PTS) (Jones Jr. 1 AST),Made Shot,Jump Shot,1,3,17,0042300314
0042300314,24,PT09M36.00S,1,1610612742,DAL,1627884,Jones Jr.,D. Jones Jr.,0,0,0,,0,,,0,h,Jones Jr. S.FOUL (P1.T1) (B.Kennedy),Foul,Shooting,1,0,18,0042300314
0042300314,26,PT09M36.00S,1,1610612750,MIN,1630162,Edwards,A. Edwards,0,0,0,,0,5,5,10,v,Edwards Free Throw 1 of 2 (1 PTS),Free Throw,Free Throw 1 of 2,1,0,19,0042300314
0042300314,27,PT09M36.00S,1,1610612750,MIN,1630162,Edwards,A. Edwards,0,0,0,,0,5,6,11,v,Edwards Free Throw 2 of 2 (2 PTS),Free Throw,Free Throw 2 of 2,1,0,20,0042300314
0042300314,28,PT09M23.00S,1,1610612750,MIN,1630162,Edwards,A. Edwards,0,0,0,,0,,,0,v,Edwards P.FOUL (P1.T1) (E.Malloy),Foul,Personal,1,0,21,0042300314
0042300314,30,PT09M10.00S,1,1610612742,DAL,1627884,Jones Jr.,D. Jones Jr.,0,0,0,,0,,,0,h,Jones Jr. Bad Pass Turnover (P1.T2),Turnover,Bad Pass,1,0,22,0042300314
0042300314,30,PT09M10.00S,1,1610612750,MIN,201144,Conley,M. Conley,0,0,0,,0,,,0,v,Conley STEAL (2 STL),,,1,0,23,0042300314
0042300314,32,PT08M59.00S,1,1610612742,DAL,1629655,Gafford,D. Gafford,0,0,0,,0,,,0,h,Gafford S.FOUL (P1.T2) (S.Foster),Foul,Shooting,1,0,24,0042300314
0042300314,34,PT08M59.00S,1,1610612750,MIN,1630162,Edwards,A. Edwards,0,0,0,,0,,,0,v,MISS Edwards Free Throw 1 of 2,Free Throw,Free Throw 1 of 2,1,0,25,0042300314
0042300314,35,PT08M59.00S,1,0,,1610612750,,,0,0,0,,0,,,0,v,Timberwolves Rebound,Rebound,Normal Rebound,0,0,26,0042300314
0042300314,36,PT08M59.00S,1,1610612750,MIN,1630162,Edwards,A. Edwards,0,0,0,,0,,,0,v,MISS Edwards Free Throw 2 of 2,Free Throw,Free Throw 2 of 2,1,0,27,0042300314
0042300314,37,PT08M57.00S,1,1610612742,DAL,1629023,Washington,P. Washington,0,0,0,,0,,,0,h,Washington REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,28,0042300314
0042300314,38,PT08M47.00S,1,1610612742,DAL,202681,Irving,K. Irving,-38,37,5,Missed,1,,,0,h,MISS Irving 5' Driving Floating Jump Shot,Missed Shot,Driving Floating Jump Shot,1,2,29,0042300314
0042300314,38,PT08M47.00S,1,1610612750,MIN,1630183,McDaniels,J. McDaniels,0,0,0,,0,,,0,v,McDaniels BLOCK (1 BLK),,,1,2,30,0042300314
0042300314,40,PT08M45.00S,1,1610612750,MIN,203497,Gobert,R. Gobert,0,0,0,,0,,,0,v,Gobert REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,31,0042300314
0042300314,41,PT08M38.00S,1,1610612750,MIN,201144,Conley,M. Conley,5,71,7,Made,1,5,8,13,v,Conley 7' Driving Floating Jump Shot (2 PTS),Made Shot,Driving Floating Jump Shot,1,2,32,0042300314
0042300314,42,PT08M17.00S,1,1610612742,DAL,1627884,Jones Jr.,D. Jones Jr.,-33,33,5,Missed,1,,,0,h,MISS Jones Jr. 5' Floating Jump Shot,Missed Shot,Floating Jump shot,1,2,33,0042300314
