gameId,actionNumber,clock,period,teamId,teamTricode,personId,playerName,playerNameI,xLegacy,yLegacy,shotDistance,shotResult,isFieldGoal,scoreHome,scoreAway,pointsTotal,location,description,actionType,subType,videoAvailable,shotValue,actionId,GAME_ID
0042300304,2,PT12M00.00S,1,0,,0,,,0,0,0,,0,0,0,0,,Start of 1st Period (8:15 PM EST),period,start,0,0,1,0042300304
0042300304,4,PT12M00.00S,1,1610612754,IND,1626167,Turner,M. Turner,0,0,0,,0,,,0,h,Jump Ball Turner vs. Horford: Tip to Tatum,Jump Ball,,1,0,2,0042300304
0042300304,7,PT11M39.00S,1,1610612738,BOS,1627759,Brown,J. Brown,-239,8,24,Missed,1,,,0,v,MISS Brown 24' 3PT Jump Shot,Missed Shot,Jump Shot,1,3,3,0042300304
0042300304,8,PT11M36.00S,1,1610612754,IND,1626167,Turner,M. Turner,0,0,0,,0,,,0,h,Turner REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,4,0042300304
0042300304,9,PT11M17.00S,1,1610612754,IND,1627783,Siakam,P. Siakam,-54,112,12,Made,1,2,0,2,h,Siakam 12' Turnaround Fadeaway (2 PTS),Made Shot,Turnaround Fadeaway shot,1,2,5,0042300304
0042300304,10,PT11M06.00S,1,1610612754,IND,1629614,Nembhard,A. Nembhard,0,0,0,,0,,,0,h,Nembhard P.FOUL (P1.T1) (J.Capers),Foul,Personal,1,0,6,0042300304
0042300304,12,PT10M55.00S,1,1610612738,BOS,1628369,Tatum,J. Tatum,-169,192,26,Made,1,2,3,5,v,Tatum 26' 3PT Step Back Jump Shot (3 PTS),Made Shot,Step Back Jump shot,1,3,7,0042300304
0042300304,13,PT10M39.00S,1,1610612754,IND,1629614,Nembhard,A. Nembhard,50,167,17,Made,1,4,3,7,h,Nembhard 17' Pullup Jump Shot (2 PTS) (Turner 1 AST),Made Shot,Pullup Jump shot,1,2,8,0042300304
0042300304,15,PT10M21.00S,1,1610612738,BOS,1627759,Brown,J. Brown,26,8,3,Made,1,4,5,9,v,Brown 3' Driving Finger Roll Layup (2 PTS),Made Shot,Driving Finger Roll Layup Shot,1,2,9,0042300304
0042300304,16,PT10M15.00S,1,1610612754,IND,1629614,Nembhard,A. Nembhard,-13,277,28,Missed,1,,,0,h,MISS Nembhard 28' 3PT Step Back Jump Shot,Missed Shot,Step Back Jump shot,1,3,10,0042300304
0042300304,17,PT10M11.00S,1,1610612754,IND,1627783,Siakam,P. Siakam,0,0,0,,0,,,0,h,Siakam REBOUND (Off:1 Def:0),Rebound,Unknown,1,0,11,0042300304
0042300304,18,PT10M10.00S,1,1610612754,IND,1627783,Siakam,P. Siakam,-20,27,3,Missed,1,,,0,h,MISS Siakam 3' Putback Layup,Missed Shot,Putback Layup Shot,1,2,12,0042300304
0042300304,19,PT10M08.00S,1,1610612738,BOS,1628401,White,D. White,0,0,0,,0,,,0,v,White REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,13,0042300304
0042300304,20,PT10M04.00S,1,1610612738,BOS,1628369,Tatum,J. Tatum,23,21,3,Missed,1,,,0,v,MISS Tatum 3' Running Layup,Missed Shot,Running Layup Shot,1,2,14,0042300304
0042300304,21,PT10M03.00S,1,1610612754,IND,1629614,Nembhard,A. Nembhard,0,0,0,,0,,,0,h,Nembhard REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,15,0042300304
0042300304,23,PT09M42.00S,1,1610612754,IND,1626167,Turner,M. Turner,18,32,4,Missed,1,,,0,h,MISS Turner 4' Cutting Layup Shot,Missed Shot,Cutting Layup Shot,1,2,16,0042300304
0042300304,24,PT09M40.00S,1,1610612738,BOS,201143,Horford,A. Horford,0,0,0,,0,,,0,v,Horford REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,17,0042300304
0042300304,25,PT09M21.00S,1,1610612738,BOS,1628369,Tatum,J. Tatum,5,195,20,Missed,1,,,0,v,MISS Tatum 20' Pullup Jump Shot,Missed Shot,Pullup Jump shot,1,2,18,0042300304
0042300304,26,PT09M17.00S,1,1610612754,IND,1630174,Nesmith,A. Nesmith,0,0,0,,0,,,0,h,Nesmith REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,19,0042300304
0042300304,27,PT09M07.00S,1,1610612754,IND,1630174,Nesmith,A. Nesmith,237,38,24,Missed,1,,,0,h,MISS Nesmith 24' 3PT Jump Shot,Missed Shot,Jump Shot,1,3,20,0042300304
0042300304,28,PT09M04.00S,1,1610612738,BOS,1628369,Tatum,J. Tatum,0,0,0,,0,,,0,v,Tatum REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,21,0042300304
0042300304,29,PT08M57.00S,1,1610612738,BOS,1627759,Brown,J. Brown,25,26,4,Missed,1,,,0,v,MISS Brown 4' Driving Finger Roll Layup,Missed Shot,Driving Finger Roll Layup Shot,1,2,22,0042300304
0042300304,30,PT08M55.00S,1,0,,1610612738,,,0,0,0,,0,,,0,v,Celtics Rebound,Rebound,Unknown,1,0,23,0042300304
0042300304,32,PT08M51.00S,1,1610612738,BOS,201950,Holiday,J. Holiday,-17,260,26,Made,1,4,8,12,v,Holiday 26' 3PT Step Back Jump Shot (3 PTS),Made Shot,Step Back Jump shot,1,3,24,0042300304
0042300304,33,PT08M33.00S,1,1610612754,IND,1627783,Siakam,P. Siakam,-44,104,11,Made,1,6,8,14,h,Siakam 11' Fadeaway Jumper (4 PTS),Made Shot,Fadeaway Jump Shot,1,2,25,0042300304
0042300304,34,PT08M16.00S,1,1610612738,BOS,1628401,White,D. White,200,150,25,Made,1,6,11,17,v,White 25' 3PT Jump Shot (3 PTS) (Horford 1 AST),Made Shot,Jump Shot,1,3,26,0042300304
0042300304,36,PT08M08.00S,1,1610612738,BOS,1628369,Tatum,J. Tatum,0,0,0,,0,,,0,v,Tatum P.FOUL (P1.T1) (P.Fraher),Foul,Personal,1,0,27,0042300304
0042300304,38,PT08M02.00S,1,1610612754,IND,1627783,Siakam,P. Siakam,32,81,9,Missed,1,,,0,h,MISS Siakam 9' Fadeaway Jumper,Missed Shot,Fadeaway Jump Shot,1,2,28,0042300304
0042300304,39,PT07M59.00S,1,1610612738,BOS,201143,Horford,A. Horford,0,0,0,,0,,,0,v,Horford REBOUND (Off:0 Def:2),Rebound,Unknown,1,0,29,0042300304
0042300304,40,PT07M56.00S,1,1610612738,BOS,201950,Holiday,J. Holiday,-202,169,26,Made,1,6,14,20,v,Holiday 26' 3PT Running Pull-Up Jump Shot (6 PTS) (Horford 2 AST),Made Shot,Running Pull-Up Jump Shot,1,3,30,0042300304
0042300304,42,PT07M45.00S,1,1610612754,IND,1629614,Nembhard,A. Nembhard,-15,144,14,Made,1,8,14,22,h,Nembhard 14' Pullup Jump Shot (4 PTS),Made Shot,Pullup Jump shot,1,2,31,0042300304
0042300304,43,PT07M31.00S,1,1610612738,BOS,1628401,White,D. White,-206,145,25,Missed,1,,,0,v,MISS White 25' 3PT Jump Shot,Missed Shot,Jump Shot,1,3,32,0042300304
0042300304,44,PT07M30.00S,1,1610612754,IND,1626167,Turner,M. Turner,0,0,0,,0,,,0,h,Turner REBOUND (Off:0 Def:2),Rebound,Unknown,1,0,33,0042300304
0042300304,45,PT07M23.00S,1,1610612754,IND,1626167,Turner,M. Turner,12,274,27,Missed,1,,,0,h,MISS Turner 27' 3PT Jump Shot,Missed Shot,Jump Shot,1,3,34,0042300304
0042300304,46,PT07M19.00S,1,1610612738,BOS,1628369,Tatum,J. Tatum,0,0,0,,0,,,0,v,Tatum REBOUND (Off:0 Def:2),Rebound,Unknown,1,0,35,0042300304
0042300304,47,PT07M12.00S,1,1610612738,BOS,1627759,Brown,J. Brown,-11,10,1,Missed,1,,,0,v,MISS Brown 1' Driving Layup,Missed Shot,Driving Layup Shot,1,2,36,0042300304
0042300304,48,PT07M11.00S,1,1610612754,IND,1626167,Turner,M. Turner,0,0,0,,0,,,0,h,Turner REBOUND (Off:0 Def:3),Rebound,Unknown,1,0,37,0042300304
0042300304,49,PT07M03.00S,1,1610612754,IND,1641767,Sheppard,B. Sheppard,-75,21,8,Missed,1,,,0,h,MISS Sheppard 8' Turnaround Fadeaway Shot,Missed Shot,Turnaround Fadeaway shot,1,2,38,0042300304
0042300304,49,PT07M03.00S,1,1610612738,BOS,1628401,White,D. White,0,0,0,,0,,,0,v,White BLOCK (1 BLK),,,1,2,39,0042300304
0042300304,51,PT07M02.00S,1,0,,1610612754,,,0,0,0,,0,,,0,h,PACERS Rebound,Rebound,Unknown,0,0,40,0042300304
0042300304,53,PT07M02.00S,1,0,,1610612754,,,0,0,0,,0,,,0,h,PACERS Timeout: Regular (Full 1 Short 0),Timeout,Regular,0,0,41,0042300304
0042300304,54,PT07M02.00S,1,1610612754,IND,1626167,Turner,M. Turner,0,0,0,,0,,,0,h,SUB: Toppin FOR Turner,Substitution,,0,0,42,0042300304
0042300304,55,PT07M02.00S,1,1610612754,IND,1641767,Sheppard,B. Sheppard,0,0,0,,0,,,0,h,SUB: McConnell FOR Sheppard,Substitution,,0,0,43,0042300304
0042300304,56,PT07M02.00S,1,1610612754,IND,1627783,Siakam,P. Siakam,0,0,0,,0,,,0,h,SUB: Jackson FOR Siakam,Substitution,,0,0,44,0042300304
0042300304,60,PT06M54.00S,1,1610612754,IND,204456,McConnell,T. McConnell,43,73,8,Made,1,10,14,24,h,McConnell 8' Fadeaway Jumper (2 PTS) (Nembhard 1 AST),Made Shot,Fadeaway Jump Shot,1,2,45,0042300304
0042300304,62,PT06M47.00S,1,1610612738,BOS,1628401,White,D. White,-7,19,2,Made,1,10,16,26,v,White 2' Driving Finger Roll Layup (5 PTS) (Holiday 1 AST),Made Shot,Driving Finger Roll Layup Shot,1,2,46,0042300304
0042300304,64,PT06M35.00S,1,1610612754,IND,1630174,Nesmith,A. Nesmith,127,232,26,Made,1,13,16,29,h,Nesmith 26' 3PT Jump Shot (3 PTS) (Nembhard 2 AST),Made Shot,Jump Shot,1,3,47,0042300304
0042300304,66,PT06M12.00S,1,1610612738,BOS,1628369,Tatum,J. Tatum,45,27,5,Made,1,13,18,31,v,Tatum 5' Driving Layup (5 PTS) (Horford 3 AST),Made Shot,Driving Layup Shot,1,2,48,0042300304
0042300304,68,PT05M58.00S,1,1610612754,IND,204456,McConnell,T. McConnell,16,17,2,Made,1,15,18,33,h,McConnell 2' Driving Finger Roll Layup (4 PTS),Made Shot,Driving Finger Roll Layup Shot,1,2,49,0042300304
0042300304,69,PT05M48.00S,1,1610612754,IND,204456,McConnell,T. McConnell,0,0,0,,0,,,0,h,McConnell P.FOUL (P1.T2) (Z.Zarba),Foul,Personal,1,0,50,0042300304
0042300304,71,PT05M48.00S,1,1610612754,IND,1629614,Nembhard,A. Nembhard,0,0,0,,0,,,0,h,SUB: McDermott FOR Nembhard,Substitution,,0,0,51,0042300304
0042300304,72,PT05M48.00S,1,1610612738,BOS,1628401,White,D. White,0,0,0,,0,,,0,v,SUB: Tillman FOR White,Substitution,,0,0,52,0042300304
0042300304,73,PT05M48.00S,1,1610612738,BOS,201143,Horford,A. Horford,0,0,0,,0,,,0,v,SUB: Hauser FOR Horford,Substitution,,0,0,53,0042300304
0042300304,77,PT05M44.00S,1,1610612738,BOS,201950,Holiday,J. Holiday,-23,55,6,Made,1,15,20,35,v,Holiday 6' Turnaround Hook Shot (8 PTS) (Tatum 1 AST),Made Shot,Turnaround Hook Shot,1,2,54,0042300304
0042300304,79,PT05M30.00S,1,1610612754,IND,204456,McConnell,T. McConnell,-27,50,6,Missed,1,,,0,h,MISS McConnell 6' Driving Layup,Missed Shot,Driving Layup Shot,1,2,55,0042300304
0042300304,80,PT05M27.00S,1,1610612738,BOS,1628369,Tatum,J. Tatum,0,0,0,,0,,,0,v,Tatum REBOUND (Off:0 Def:3),Rebound,Unknown,1,0,56,0042300304
0042300304,81,PT05M24.00S,1,1610612738,BOS,1630573,Hauser,S. Hauser,228,21,0,Missed,1,,,0,v,MISS Hauser 3PT Running Jump Shot,Missed Shot,Running Jump Shot,1,3,57,0042300304
0042300304,82,PT05M21.00S,1,1610612754,IND,1630167,Toppin,O. Toppin,0,0,0,,0,,,0,h,Toppin REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,58,0042300304
0042300304,83,PT05M14.00S,1,1610612754,IND,1630174,Nesmith,A. Nesmith,-21,16,3,Missed,1,,,0,h,MISS Nesmith 3' Driving Layup,Missed Shot,Driving Layup Shot,1,2,59,0042300304
0042300304,84,PT05M10.00S,1,1610612738,BOS,201950,Holiday,J. Holiday,0,0,0,,0,,,0,v,Holiday REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,60,0042300304
0042300304,85,PT05M00.00S,1,1610612738,BOS,1628369,Tatum,J. Tatum,-228,0,0,Missed,1,,,0,v,MISS Tatum 3PT Jump Shot,Missed Shot,Jump Shot,1,3,61,0042300304
0042300304,86,PT04M57.00S,1,1610612754,IND,1630543,Jackson,I. Jackson,0,0,0,,0,,,0,h,Jackson REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,62,0042300304
0042300304,87,PT04M52.00S,1,1610612754,IND,204456,McConnell,T. McConnell,-21,7,2,Made,1,17,20,37,h,McConnell 2' Running Layup (6 PTS),Made Shot,Running Layup Shot,1,2,63,0042300304
0042300304,89,PT04M26.00S,1,1610612738,BOS,1630214,Tillman,X. Tillman,45,11,5,Missed,1,,,0,v,MISS Tillman 5' Driving Hook Shot,Missed Shot,Driving Hook Shot,1,2,64,0042300304
0042300304,89,PT04M26.00S,1,1610612754,IND,1630543,Jackson,I. Jackson,0,0,0,,0,,,0,h,Jackson BLOCK (1 BLK),,,1,2,65,0042300304
0042300304,91,PT04M25.00S,1,1610612738,BOS,1630214,Tillman,X. Tillman,0,0,0,,0,,,0,v,Tillman REBOUND (Off:1 Def:0),Rebound,Unknown,1,0,66,0042300304
0042300304,92,PT04M25.00S,1,0,,1610612738,,,0,0,0,,0,,,0,v,Celtics Turnover: Shot Clock (T#1),Turnover,Shot Clock Turnover,0,0,67,0042300304
0042300304,93,PT04M05.00S,1,1610612754,IND,1630174,Nesmith,A. Nesmith,194,193,27,Missed,1,,,0,h,MISS Nesmith 27' 3PT Step Back Jump Shot,Missed Shot,Step Back Jump shot,1,3,68,0042300304
0042300304,94,PT04M02.00S,1,1610612738,BOS,1628369,Tatum,J. Tatum,0,0,0,,0,,,0,v,Tatum REBOUND (Off:0 Def:4),Rebound,Unknown,1,0,69,0042300304
0042300304,95,PT03M54.00S,1,1610612738,BOS,1630573,Hauser,S. Hauser,232,5,0,Made,1,17,23,40,v,Hauser 3PT Jump Shot (3 PTS) (Brown 1 AST),Made Shot,Jump Shot,1,3,70,0042300304
