gameId,actionNumber,clock,period,teamId,teamTricode,personId,playerName,playerNameI,xLegacy,yLegacy,shotDistance,shotResult,isFieldGoal,scoreHome,scoreAway,pointsTotal,location,description,actionType,subType,videoAvailable,shotValue,actionId,GAME_ID
0042300401,2,PT12M00.00S,1,0,,0,,,0,0,0,,0,0,0,0,,Start of 1st Period (8:40 PM EST),period,start,0,0,1,0042300401
0042300401,4,PT12M00.00S,1,1610612738,BOS,201143,Horford,A. Horford,0,0,0,,0,,,0,h,Jump Ball Horford vs. Gafford: Tip to Brown,Jump Ball,,1,0,2,0042300401
0042300401,7,PT11M35.00S,1,1610612738,BOS,201143,Horford,A. Horford,12,6,1,Made,1,2,0,2,h,Horford 1' Driving Dunk (2 PTS) (Tatum 1 AST),Made Shot,Driving Dunk Shot,1,2,3,0042300401
0042300401,9,PT11M16.00S,1,1610612742,DAL,1627884,Jones Jr.,D. Jones Jr.,163,211,27,Made,1,2,3,5,v,Jones Jr. 27' 3PT Jump Shot (3 PTS) (Gafford 1 AST),Made Shot,Jump Shot,1,3,4,0042300401
0042300401,11,PT11M08.00S,1,1610612738,BOS,201950,Holiday,J. Holiday,-163,216,27,Made,1,5,3,8,h,Holiday 27' 3PT Pullup Jump Shot (3 PTS) (White 1 AST),Made Shot,Pullup Jump shot,1,3,5,0042300401
0042300401,13,PT10M45.00S,1,1610612742,DAL,1629029,Dončić,L. Dončić,22,122,12,Made,1,5,5,10,v,Doncic 12' Fadeaway Jumper (2 PTS),Made Shot,Fadeaway Jump Shot,1,2,6,0042300401
0042300401,14,PT10M23.00S,1,1610612738,BOS,1627759,Brown,J. Brown,147,207,25,Missed,1,,,0,h,MISS Brown 25' 3PT Jump Shot,Missed Shot,Jump Shot,1,3,7,0042300401
0042300401,15,PT10M21.00S,1,1610612738,BOS,1628369,Tatum,J. Tatum,0,0,0,,0,,,0,h,Tatum REBOUND (Off:1 Def:0),Rebound,Unknown,1,0,8,0042300401
0042300401,16,PT10M18.00S,1,1610612738,BOS,1628401,White,D. White,-110,246,27,Missed,1,,,0,h,MISS White 27' 3PT Jump Shot,Missed Shot,Jump Shot,1,3,9,0042300401
0042300401,17,PT10M16.00S,1,0,,1610612738,,,0,0,0,,0,,,0,h,CELTICS Rebound,Rebound,Unknown,1,0,10,0042300401
0042300401,19,PT10M03.00S,1,1610612738,BOS,1628401,White,D. White,230,42,0,Missed,1,,,0,h,MISS White 3PT Jump Shot,Missed Shot,Jump Shot,1,3,11,0042300401
